order_id,order_ts,customer_email,country,channel,product_sku,product_name,category,qty,unit_price,revenue,payment_method,status,fulfillment_hrs
ord_002132,2025-06-22 07:48:00,cust680@example.com,BR,paid_search,p_lapt_003,🎧 Headphones,electronics,1,188.96,188.96,paypal,completed,7.6
ord_002133,2025-06-22 20:31:00,cust352@example.com,UK,social,p_appa_006,👟 Sneakers,apparel,1,81.48,81.48,bank_transfer,completed,5.6
ord_002134,2025-06-22 15:36:00,cust225@example.com,IN,email,p_home_010,💡 Smart Bulb,home,2,17.83,35.66,google_pay,completed,7.2
ord_002135,2025-06-22 17:38:00,cust490@example.com,DE,direct,p_lapt_003,🎧 Headphones,electronics,1,179.82,179.82,bank_transfer,completed,5.6
ord_002136,2025-06-22 12:27:00,cust703@example.com,FR,organic,p_appa_005,👕 T-shirt,apparel,1,27.55,27.55,credit_card,cancelled,16.3
ord_002137,2025-06-22 20:22:00,cust264@example.com,IN,organic,p_book_011,📚 Book — Fiction,books,1,14.13,14.13,apple_pay,cancelled,5.9
ord_002138,2025-06-23 07:58:00,cust543@example.com,US,paid_search,p_appa_007,🧥 Jacket,apparel,1,129.14,129.14,paypal,completed,8.4
ord_002139,2025-06-23 11:11:00,cust406@example.com,AU,organic,p_book_012,📖 Book — Nonfic.,books,1,17.54,17.54,bank_transfer,completed,9.2
ord_002140,2025-06-23 08:36:00,cust615@example.com,CA,social,p_home_009,🪴 Houseplant,home,1,21.62,21.62,google_pay,cancelled,4.2
ord_002141,2025-06-23 13:12:00,cust519@example.com,AU,paid_search,p_book_012,📖 Book — Nonfic.,books,1,17.24,17.24,credit_card,completed,14.4
ord_002142,2025-06-23 17:16:00,cust540@example.com,AU,paid_search,p_lapt_004,⌚ Smartwatch,electronics,1,309.32,309.32,credit_card,completed,6.0
ord_002143,2025-06-23 19:40:00,cust448@example.com,DE,paid_search,p_lapt_004,⌚ Smartwatch,electronics,1,343.37,343.37,credit_card,cancelled,7.2
ord_002144,2025-06-23 11:45:00,cust307@example.com,CA,email,p_appa_006,👟 Sneakers,apparel,1,80.92,80.92,apple_pay,completed,8.5
ord_002145,2025-06-23 09:56:00,cust514@example.com,IN,direct,p_home_008,🛏 Pillow,home,1,44.5,44.5,paypal,refunded,6.4
ord_002146,2025-06-23 12:24:00,cust328@example.com,DE,paid_search,p_lapt_004,⌚ Smartwatch,electronics,2,331.91,663.82,paypal,refunded,7.8
ord_002147,2025-06-23 07:53:00,cust767@example.com,FR,email,p_appa_006,👟 Sneakers,apparel,1,84.21,84.21,credit_card,cancelled,6.1
ord_002148,2025-06-23 09:09:00,cust067@example.com,NL,social,p_home_010,💡 Smart Bulb,home,1,19.8,19.8,apple_pay,completed,6.9
ord_002149,2025-06-23 15:39:00,cust211@example.com,CA,organic,p_lapt_002,"💻 Laptop 14""",electronics,1,1221.84,1221.84,paypal,refunded,10.1
ord_002150,2025-06-24 08:30:00,cust389@example.com,US,paid_search,p_home_010,💡 Smart Bulb,home,1,18.31,18.31,apple_pay,cancelled,14.7
ord_002151,2025-06-24 22:42:00,cust314@example.com,FR,organic,p_home_010,💡 Smart Bulb,home,1,19.37,19.37,google_pay,refunded,2.2
ord_002152,2025-06-24 14:19:00,cust273@example.com,BR,organic,p_lapt_003,🎧 Headphones,electronics,3,190.82,572.46,apple_pay,refunded,3.4
ord_002153,2025-06-24 15:29:00,cust113@example.com,FR,email,p_home_008,🛏 Pillow,home,1,44.96,44.96,apple_pay,refunded,4.1
ord_002154,2025-06-24 12:22:00,cust269@example.com,IN,paid_search,p_appa_005,👕 T-shirt,apparel,1,25.81,25.81,bank_transfer,completed,10.9
ord_002155,2025-06-24 19:34:00,cust749@example.com,IN,email,p_appa_007,🧥 Jacket,apparel,1,131.64,131.64,apple_pay,completed,9.0
ord_002156,2025-06-24 18:35:00,cust149@example.com,US,email,p_lapt_004,⌚ Smartwatch,electronics,1,313.09,313.09,bank_transfer,completed,22.8
ord_002157,2025-06-24 08:09:00,cust514@example.com,CA,social,p_home_008,🛏 Pillow,home,1,40.28,40.28,apple_pay,cancelled,3.7
ord_002158,2025-06-24 16:28:00,cust219@example.com,US,organic,p_book_011,📚 Book — Fiction,books,1,13.18,13.18,google_pay,completed,15.2
ord_002159,2025-06-24 22:42:00,cust649@example.com,NL,paid_search,p_appa_005,👕 T-shirt,apparel,1,28.16,28.16,paypal,completed,10.0
ord_002160,2025-06-24 16:23:00,cust043@example.com,UK,organic,p_lapt_002,"💻 Laptop 14""",electronics,1,1243.2,1243.2,google_pay,completed,7.6
ord_002161,2025-06-25 07:42:00,,US,social,p_lapt_004,⌚ Smartwatch,electronics,1,316.98,316.98,google_pay,cancelled,6.6
ord_002162,2025-06-25 20:44:00,cust277@example.com,NL,organic,p_lapt_001,📱 Smartphone Pro,electronics,2,826.18,1652.36,bank_transfer,completed,8.6
ord_002163,2025-06-25 14:42:00,cust113@example.com,CA,social,p_appa_006,👟 Sneakers,apparel,1,80.96,80.96,bank_transfer,completed,11.1
ord_002164,2025-06-25 18:45:00,cust439@example.com,CA,paid_search,p_home_008,🛏 Pillow,home,1,39.94,39.94,credit_card,completed,7.3
ord_002165,2025-06-25 10:48:00,cust277@example.com,JP,social,p_lapt_001,📱 Smartphone Pro,electronics,1,782.06,782.06,credit_card,completed,4.8
ord_002166,2025-06-25 14:27:00,cust169@example.com,UK,email,p_lapt_004,⌚ Smartwatch,electronics,1,321.15,321.15,paypal,completed,7.3
ord_002167,2025-06-25 07:12:00,cust788@example.com,US,social,p_home_008,🛏 Pillow,home,1,43.16,43.16,google_pay,cancelled,11.2
ord_002168,2025-06-25 07:32:00,cust374@example.com,DE,direct,p_book_012,📖 Book — Nonfic.,books,1,18.08,18.08,apple_pay,completed,8.0
ord_002169,2025-06-26 11:56:00,cust271@example.com,CA,email,p_lapt_004,⌚ Smartwatch,electronics,2,321.3,642.6,bank_transfer,completed,21.5
ord_002170,2025-06-26 12:04:00,cust689@example.com,AU,social,p_appa_007,🧥 Jacket,apparel,2,128.97,257.94,paypal,completed,4.6
ord_002171,2025-06-26 11:53:00,cust501@example.com,IN,email,p_lapt_003,🎧 Headphones,electronics,1,171.62,171.62,apple_pay,completed,14.3
ord_002172,2025-06-26 17:17:00,cust387@example.com,AU,direct,p_appa_006,👟 Sneakers,apparel,1,79.18,79.18,credit_card,refunded,2.6
ord_002173,2025-06-26 13:24:00,cust783@example.com,FR,organic,p_lapt_002,"💻 Laptop 14""",electronics,1,1238.12,1238.12,credit_card,cancelled,13.9
ord_002174,2025-06-26 13:28:00,cust659@example.com,UK,paid_search,p_appa_006,👟 Sneakers,apparel,1,78.4,78.4,credit_card,refunded,8.4
ord_002175,2025-06-26 15:03:00,cust687@example.com,BR,organic,p_appa_005,👕 T-shirt,apparel,2,29.72,59.44,google_pay,completed,5.2
ord_002176,2025-06-26 16:29:00,cust521@example.com,FR,organic,p_home_009,🪴 Houseplant,home,1,22.26,22.26,bank_transfer,completed,6.8
ord_002177,2025-06-26 11:47:00,cust557@example.com,NL,paid_search,p_appa_007,🧥 Jacket,apparel,1,137.45,137.45,google_pay,completed,4.5
ord_002178,2025-06-26 08:18:00,cust190@example.com,CA,paid_search,p_book_011,📚 Book — Fiction,books,1,14.63,14.63,bank_transfer,completed,19.0
ord_002179,2025-06-26 12:24:00,cust589@example.com,AU,social,p_home_009,🪴 Houseplant,home,1,21.93,21.93,google_pay,completed,5.1
ord_002180,2025-06-26 14:38:00,cust086@example.com,US,paid_search,p_home_010,💡 Smart Bulb,home,1,17.89,17.89,apple_pay,refunded,6.4
ord_002181,2025-06-26 17:52:00,cust661@example.com,BR,social,p_lapt_001,📱 Smartphone Pro,electronics,3,861.15,2583.45,bank_transfer,completed,3.6
ord_002182,2025-06-26 19:34:00,cust383@example.com,DE,paid_search,p_book_011,📚 Book — Fiction,books,1,13.98,13.98,google_pay,completed,7.9
ord_002183,2025-06-26 19:46:00,cust253@example.com,DE,social,p_home_008,🛏 Pillow,home,1,39.05,39.05,apple_pay,completed,4.1
ord_002184,2025-06-27 23:29:00,cust586@example.com,IN,social,p_appa_007,🧥 Jacket,apparel,1,129.79,129.79,bank_transfer,completed,20.0
ord_002185,2025-06-27 13:43:00,cust792@example.com,NL,social,p_lapt_003,🎧 Headphones,electronics,2,196.85,393.7,credit_card,completed,34.1
ord_002186,2025-06-27 15:24:00,cust087@example.com,NL,organic,p_appa_006,👟 Sneakers,apparel,1,87.47,87.47,apple_pay,completed,7.2
ord_002187,2025-06-27 17:23:00,cust784@example.com,CA,direct,p_lapt_001,📱 Smartphone Pro,electronics,2,863.18,1726.36,bank_transfer,cancelled,5.5
ord_002188,2025-06-27 22:59:00,cust777@example.com,FR,organic,p_home_008,🛏 Pillow,home,1,38.33,38.33,google_pay,cancelled,14.6
ord_002189,2025-06-27 11:16:00,cust059@example.com,UK,organic,p_lapt_001,📱 Smartphone Pro,electronics,1,810.73,810.73,credit_card,completed,13.2
ord_002190,2025-06-27 21:24:00,cust569@example.com,CA,organic,p_appa_005,👕 T-shirt,apparel,1,26.53,26.53,bank_transfer,completed,8.3
ord_002191,2025-06-27 21:43:00,cust063@example.com,JP,email,p_appa_007,🧥 Jacket,apparel,1,146.0,146.0,google_pay,completed,13.0
ord_002192,2025-06-27 21:21:00,cust431@example.com,FR,email,p_lapt_001,📱 Smartphone Pro,electronics,1,788.02,788.02,apple_pay,completed,18.6
ord_002193,2025-06-28 10:34:00,cust311@example.com,BR,direct,p_home_009,🪴 Houseplant,home,1,22.78,22.78,google_pay,completed,9.9
ord_002194,2025-06-28 18:52:00,cust609@example.com,NL,social,p_appa_006,👟 Sneakers,apparel,1,77.82,77.82,apple_pay,completed,14.7
ord_002195,2025-06-28 21:23:00,cust590@example.com,AU,social,p_appa_007,🧥 Jacket,apparel,1,129.0,129.0,apple_pay,completed,7.1
ord_002196,2025-06-28 13:18:00,cust156@example.com,CA,organic,p_appa_006,👟 Sneakers,apparel,1,82.48,82.48,credit_card,completed,2.5
ord_002197,2025-06-28 20:00:00,cust390@example.com,UK,paid_search,p_home_010,💡 Smart Bulb,home,1,18.51,18.51,bank_transfer,cancelled,7.7
ord_002198,2025-06-28 20:50:00,cust418@example.com,CA,paid_search,p_home_010,💡 Smart Bulb,home,1,19.59,19.59,bank_transfer,completed,2.9
ord_002199,2025-06-28 20:09:00,cust042@example.com,UK,organic,p_home_008,🛏 Pillow,home,2,41.21,82.42,google_pay,refunded,10.3
ord_002200,2025-06-28 21:48:00,cust072@example.com,JP,direct,p_lapt_003,🎧 Headphones,electronics,2,193.27,386.54,credit_card,completed,8.9
ord_002201,2025-06-28 13:10:00,cust034@example.com,JP,organic,p_home_009,🪴 Houseplant,home,1,21.46,21.46,paypal,completed,8.9
ord_002202,2025-06-28 07:53:00,cust287@example.com,UK,paid_search,p_lapt_003,🎧 Headphones,electronics,1,186.74,186.74,apple_pay,cancelled,4.1
ord_002203,2025-06-28 19:20:00,cust671@example.com,DE,paid_search,p_lapt_004,⌚ Smartwatch,electronics,1,296.77,296.77,credit_card,completed,4.1
ord_002204,2025-06-28 17:18:00,cust034@example.com,CA,paid_search,p_home_009,🪴 Houseplant,home,1,22.6,22.6,apple_pay,completed,4.4
ord_002205,2025-06-28 18:22:00,cust533@example.com,AU,email,p_lapt_002,"💻 Laptop 14""",electronics,1,1216.9,1216.9,bank_transfer,completed,10.9
ord_002206,2025-06-28 07:30:00,cust310@example.com,CA,email,p_appa_006,👟 Sneakers,apparel,1,81.58,81.58,google_pay,refunded,15.8
ord_002207,2025-06-28 11:10:00,cust696@example.com,BR,organic,p_home_009,🪴 Houseplant,home,1,22.47,22.47,credit_card,completed,4.8
ord_002208,2025-06-28 13:37:00,cust334@example.com,NL,social,p_lapt_001,📱 Smartphone Pro,electronics,2,776.7,1553.4,bank_transfer,completed,42.2
ord_002209,2025-06-28 09:16:00,cust532@example.com,DE,email,p_home_010,💡 Smart Bulb,home,1,18.44,18.44,bank_transfer,completed,7.3
ord_002210,2025-06-28 10:27:00,cust683@example.com,US,organic,p_appa_007,🧥 Jacket,apparel,1,144.92,144.92,paypal,refunded,8.3
ord_002211,2025-06-28 09:09:00,,US,organic,p_home_009,🪴 Houseplant,home,1,22.56,22.56,paypal,cancelled,7.7
ord_002212,2025-06-29 15:04:00,cust501@example.com,UK,organic,p_book_012,📖 Book — Nonfic.,books,1,17.0,17.0,google_pay,refunded,5.9
ord_002213,2025-06-29 21:20:00,cust276@example.com,US,social,p_lapt_003,🎧 Headphones,electronics,1,189.93,189.93,apple_pay,completed,6.6
ord_002214,2025-06-29 19:03:00,cust175@example.com,FR,paid_search,p_appa_007,🧥 Jacket,apparel,1,139.42,139.42,apple_pay,completed,11.4
ord_002215,2025-06-29 22:09:00,cust014@example.com,JP,social,p_book_012,📖 Book — Nonfic.,books,1,19.81,19.81,paypal,completed,8.3
ord_002216,2025-06-29 11:14:00,cust091@example.com,DE,paid_search,p_home_009,🪴 Houseplant,home,1,20.86,20.86,credit_card,completed,13.0
ord_002217,2025-06-29 20:31:00,cust636@example.com,NL,direct,p_book_012,📖 Book — Nonfic.,books,1,18.02,18.02,google_pay,cancelled,4.5
ord_002218,2025-06-29 18:08:00,cust134@example.com,JP,organic,p_lapt_003,🎧 Headphones,electronics,1,173.0,173.0,paypal,refunded,2.0
ord_002219,2025-06-29 23:10:00,cust203@example.com,NL,email,p_home_008,🛏 Pillow,home,1,43.86,43.86,apple_pay,refunded,13.9
ord_002220,2025-06-29 21:05:00,cust080@example.com,AU,social,p_book_011,📚 Book — Fiction,books,2,14.8,29.6,credit_card,completed,6.7
ord_002221,2025-06-29 21:52:00,cust114@example.com,JP,paid_search,p_appa_006,👟 Sneakers,apparel,1,81.78,81.78,paypal,completed,13.6
ord_002222,2025-06-29 22:46:00,cust244@example.com,FR,organic,p_lapt_003,🎧 Headphones,electronics,1,171.53,171.53,google_pay,cancelled,9.4
ord_002223,2025-06-29 17:55:00,cust196@example.com,AU,social,p_home_008,🛏 Pillow,home,1,44.2,44.2,google_pay,refunded,8.8
ord_002224,2025-06-29 08:53:00,cust488@example.com,DE,social,p_home_008,🛏 Pillow,home,1,44.83,44.83,bank_transfer,completed,4.1
ord_002225,2025-06-29 20:03:00,,US,social,p_lapt_004,⌚ Smartwatch,electronics,1,324.6,324.6,bank_transfer,completed,5.5
ord_002226,2025-06-29 12:25:00,cust234@example.com,UK,social,p_lapt_001,📱 Smartphone Pro,electronics,1,820.65,820.65,paypal,completed,7.2
ord_002227,2025-06-29 09:45:00,cust423@example.com,AU,direct,p_appa_006,👟 Sneakers,apparel,1,77.7,77.7,credit_card,completed,10.8
ord_002228,2025-06-29 12:25:00,cust728@example.com,AU,email,p_book_011,📚 Book — Fiction,books,1,13.79,13.79,apple_pay,completed,3.5
ord_002229,2025-06-29 17:39:00,,CA,direct,p_appa_006,👟 Sneakers,apparel,1,88.59,88.59,apple_pay,completed,10.9
ord_002230,2025-06-29 20:43:00,cust780@example.com,UK,email,p_appa_005,👕 T-shirt,apparel,1,28.08,28.08,google_pay,completed,9.2
ord_002231,2025-06-30 16:29:00,cust171@example.com,JP,paid_search,p_appa_006,👟 Sneakers,apparel,1,83.59,83.59,credit_card,completed,3.3
ord_002232,2025-06-30 21:26:00,,BR,email,p_book_012,📖 Book — Nonfic.,books,1,18.81,18.81,apple_pay,completed,3.8
ord_002233,2025-06-30 08:45:00,cust723@example.com,AU,organic,p_lapt_003,🎧 Headphones,electronics,1,183.74,183.74,paypal,completed,5.8
ord_002234,2025-06-30 18:51:00,cust768@example.com,AU,direct,p_appa_007,🧥 Jacket,apparel,1,140.03,140.03,paypal,refunded,3.3
ord_002235,2025-06-30 13:47:00,cust602@example.com,NL,email,p_lapt_004,⌚ Smartwatch,electronics,1,308.75,308.75,apple_pay,completed,3.6
ord_002236,2025-06-30 23:06:00,cust203@example.com,JP,organic,p_home_009,🪴 Houseplant,home,1,23.38,23.38,google_pay,completed,2.0
ord_002237,2025-06-30 12:09:00,cust214@example.com,AU,social,p_appa_005,👕 T-shirt,apparel,1,28.32,28.32,apple_pay,completed,6.8
ord_002238,2025-06-30 18:02:00,cust470@example.com,IN,email,p_book_011,📚 Book — Fiction,books,1,13.58,13.58,google_pay,completed,4.6
ord_002239,2025-06-30 18:20:00,cust030@example.com,CA,email,p_lapt_003,🎧 Headphones,electronics,1,173.09,173.09,credit_card,refunded,7.3
ord_002240,2025-06-30 12:23:00,cust156@example.com,IN,email,p_appa_005,👕 T-shirt,apparel,1,28.63,28.63,paypal,completed,6.6
ord_002241,2025-06-30 14:52:00,cust790@example.com,IN,email,p_lapt_004,⌚ Smartwatch,electronics,1,339.19,339.19,apple_pay,cancelled,7.7
ord_002242,2025-07-01 10:21:00,cust261@example.com,FR,email,p_book_012,📖 Book — Nonfic.,books,1,19.06,19.06,apple_pay,completed,19.2
ord_002243,2025-07-01 11:17:00,cust237@example.com,UK,organic,p_home_008,🛏 Pillow,home,2,44.29,88.58,google_pay,completed,3.7
ord_002244,2025-07-01 20:15:00,cust686@example.com,IN,organic,p_book_012,📖 Book — Nonfic.,books,1,19.53,19.53,credit_card,completed,22.6
ord_002245,2025-07-01 19:32:00,cust057@example.com,IN,social,p_appa_007,🧥 Jacket,apparel,2,133.64,267.28,google_pay,refunded,4.8
ord_002246,2025-07-01 23:02:00,cust221@example.com,NL,organic,p_home_008,🛏 Pillow,home,1,38.77,38.77,credit_card,completed,10.4
ord_002247,2025-07-01 22:53:00,cust052@example.com,CA,paid_search,p_appa_005,👕 T-shirt,apparel,1,27.37,27.37,bank_transfer,completed,13.4
ord_002248,2025-07-01 14:35:00,cust401@example.com,CA,organic,p_home_009,🪴 Houseplant,home,1,20.97,20.97,bank_transfer,completed,9.6
ord_002249,2025-07-01 08:22:00,cust702@example.com,US,social,p_book_012,📖 Book — Nonfic.,books,1,18.05,18.05,google_pay,completed,5.7
ord_002250,2025-07-01 22:10:00,cust491@example.com,US,social,p_appa_007,🧥 Jacket,apparel,1,138.64,138.64,bank_transfer,completed,7.2
ord_002251,2025-07-02 23:14:00,cust361@example.com,US,direct,p_appa_005,👕 T-shirt,apparel,1,28.34,28.34,paypal,completed,6.8
ord_002252,2025-07-02 18:18:00,cust613@example.com,NL,paid_search,p_appa_007,🧥 Jacket,apparel,1,147.93,147.93,google_pay,completed,5.1
ord_002253,2025-07-02 20:28:00,cust446@example.com,IN,organic,p_lapt_002,"💻 Laptop 14""",electronics,1,1197.84,1197.84,bank_transfer,completed,5.7
ord_002254,2025-07-02 09:32:00,cust442@example.com,US,email,p_home_008,🛏 Pillow,home,2,38.82,77.64,google_pay,completed,4.8
ord_002255,2025-07-02 20:21:00,cust358@example.com,JP,organic,p_home_010,💡 Smart Bulb,home,2,17.04,34.08,google_pay,cancelled,16.1
ord_002256,2025-07-02 22:06:00,cust102@example.com,NL,social,p_home_008,🛏 Pillow,home,1,39.88,39.88,google_pay,completed,5.0
ord_002257,2025-07-02 11:23:00,cust106@example.com,AU,organic,p_appa_006,👟 Sneakers,apparel,1,82.06,82.06,credit_card,cancelled,2.5
ord_002258,2025-07-03 13:36:00,cust520@example.com,FR,paid_search,p_lapt_001,📱 Smartphone Pro,electronics,3,804.04,2412.12,google_pay,completed,11.2
ord_002259,2025-07-03 16:15:00,cust402@example.com,CA,organic,p_home_009,🪴 Houseplant,home,1,21.32,21.32,credit_card,completed,5.1
ord_002260,2025-07-03 15:06:00,cust630@example.com,FR,direct,p_lapt_001,📱 Smartphone Pro,electronics,1,803.4,803.4,bank_transfer,cancelled,19.8
ord_002261,2025-07-03 13:22:00,cust157@example.com,BR,paid_search,p_appa_007,🧥 Jacket,apparel,1,132.72,132.72,google_pay,completed,7.6
ord_002262,2025-07-04 10:11:00,cust256@example.com,IN,organic,p_appa_006,👟 Sneakers,apparel,1,76.39,76.39,apple_pay,refunded,5.9
ord_002263,2025-07-04 23:56:00,cust529@example.com,US,organic,p_home_010,💡 Smart Bulb,home,1,19.47,19.47,google_pay,completed,11.4
ord_002264,2025-07-04 23:35:00,cust185@example.com,AU,social,p_appa_007,🧥 Jacket,apparel,1,138.77,138.77,google_pay,cancelled,5.3
ord_002265,2025-07-04 16:19:00,cust427@example.com,AU,organic,p_home_010,💡 Smart Bulb,home,1,18.66,18.66,paypal,completed,6.3
ord_002266,2025-07-04 09:19:00,cust403@example.com,IN,organic,p_appa_005,👕 T-shirt,apparel,1,26.16,26.16,credit_card,completed,12.1
ord_002267,2025-07-04 15:50:00,cust647@example.com,BR,social,p_home_009,🪴 Houseplant,home,1,21.39,21.39,paypal,cancelled,8.2
ord_002268,2025-07-04 09:55:00,,CA,paid_search,p_home_010,💡 Smart Bulb,home,1,18.14,18.14,credit_card,completed,5.9
ord_002269,2025-07-04 22:26:00,cust388@example.com,CA,paid_search,p_home_010,💡 Smart Bulb,home,1,18.84,18.84,paypal,completed,4.4
ord_002270,2025-07-04 17:40:00,cust096@example.com,BR,paid_search,p_lapt_002,"💻 Laptop 14""",electronics,3,1147.1,3441.3,bank_transfer,cancelled,9.6
ord_002271,2025-07-04 16:42:00,cust425@example.com,CA,paid_search,p_lapt_001,📱 Smartphone Pro,electronics,1,824.89,824.89,paypal,completed,15.8
ord_002272,2025-07-04 22:08:00,cust782@example.com,DE,paid_search,p_lapt_001,📱 Smartphone Pro,electronics,1,799.57,799.57,google_pay,refunded,13.2
ord_002273,2025-07-04 23:28:00,cust228@example.com,US,social,p_appa_005,👕 T-shirt,apparel,1,27.54,27.54,paypal,completed,6.9
ord_002274,2025-07-05 19:19:00,cust630@example.com,BR,organic,p_home_010,💡 Smart Bulb,home,1,17.68,17.68,google_pay,completed,5.7
ord_002275,2025-07-05 19:15:00,cust240@example.com,BR,social,p_lapt_004,⌚ Smartwatch,electronics,1,336.39,336.39,credit_card,completed,8.1
ord_002276,2025-07-05 17:14:00,cust303@example.com,UK,organic,p_lapt_001,📱 Smartphone Pro,electronics,3,845.41,2536.23,apple_pay,completed,6.6
ord_002277,2025-07-05 19:49:00,cust476@example.com,NL,email,p_lapt_001,📱 Smartphone Pro,electronics,1,803.34,803.34,bank_transfer,completed,17.0
ord_002278,2025-07-05 10:01:00,,US,direct,p_home_009,🪴 Houseplant,home,1,21.08,21.08,google_pay,completed,9.6
ord_002279,2025-07-05 17:36:00,cust784@example.com,AU,paid_search,p_lapt_001,📱 Smartphone Pro,electronics,1,824.09,824.09,paypal,completed,21.7
ord_002280,2025-07-05 08:17:00,cust453@example.com,NL,organic,p_home_008,🛏 Pillow,home,1,39.0,39.0,credit_card,completed,6.8
ord_002281,2025-07-05 15:14:00,cust343@example.com,JP,organic,p_appa_005,👕 T-shirt,apparel,1,29.74,29.74,bank_transfer,completed,13.8
ord_002282,2025-07-05 10:30:00,cust351@example.com,US,email,p_book_011,📚 Book — Fiction,books,1,13.66,13.66,paypal,completed,6.3
ord_002283,2025-07-05 12:24:00,cust319@example.com,UK,direct,p_lapt_004,⌚ Smartwatch,electronics,2,342.53,685.06,paypal,cancelled,13.4
ord_002284,2025-07-05 21:13:00,cust664@example.com,NL,email,p_appa_007,🧥 Jacket,apparel,1,148.04,148.04,google_pay,cancelled,11.5
ord_002285,2025-07-05 14:53:00,cust201@example.com,NL,organic,p_lapt_003,🎧 Headphones,electronics,1,183.94,183.94,google_pay,cancelled,6.1
ord_002286,2025-07-05 10:57:00,cust081@example.com,FR,email,p_appa_007,🧥 Jacket,apparel,1,141.49,141.49,google_pay,completed,5.5
ord_002287,2025-07-05 17:29:00,cust104@example.com,NL,organic,p_lapt_001,📱 Smartphone Pro,electronics,1,813.41,813.41,credit_card,completed,7.2
ord_002288,2025-07-05 18:48:00,cust571@example.com,AU,paid_search,p_lapt_003,🎧 Headphones,electronics,1,180.89,180.89,google_pay,completed,43.1
ord_002289,2025-07-05 22:00:00,,JP,paid_search,p_home_010,💡 Smart Bulb,home,1,18.78,18.78,paypal,completed,9.0
ord_002290,2025-07-05 11:23:00,cust742@example.com,IN,organic,p_book_011,📚 Book — Fiction,books,1,14.31,14.31,credit_card,completed,7.9
ord_002291,2025-07-05 09:52:00,cust008@example.com,IN,paid_search,p_lapt_001,📱 Smartphone Pro,electronics,1,787.56,787.56,google_pay,completed,14.7
ord_002292,2025-07-05 09:08:00,cust790@example.com,BR,email,p_home_010,💡 Smart Bulb,home,1,18.68,18.68,credit_card,completed,14.6
ord_002293,2025-07-05 19:53:00,cust198@example.com,NL,social,p_book_011,📚 Book — Fiction,books,1,13.89,13.89,bank_transfer,completed,7.7
ord_002294,2025-07-05 10:31:00,cust063@example.com,FR,direct,p_home_008,🛏 Pillow,home,1,42.8,42.8,paypal,cancelled,5.3
ord_002295,2025-07-06 19:52:00,cust142@example.com,AU,organic,p_appa_006,👟 Sneakers,apparel,3,85.32,255.96,google_pay,completed,5.4
ord_002296,2025-07-06 10:44:00,cust030@example.com,UK,social,p_book_011,📚 Book — Fiction,books,1,14.93,14.93,google_pay,refunded,4.0
ord_002297,2025-07-06 07:53:00,cust424@example.com,JP,organic,p_lapt_004,⌚ Smartwatch,electronics,1,329.4,329.4,bank_transfer,cancelled,13.9
ord_002298,2025-07-06 14:29:00,cust352@example.com,NL,organic,p_lapt_002,"💻 Laptop 14""",electronics,1,1247.2,1247.2,bank_transfer,refunded,12.3
ord_002299,2025-07-06 15:16:00,cust190@example.com,AU,social,p_appa_006,👟 Sneakers,apparel,1,77.86,77.86,apple_pay,completed,15.1
ord_002300,2025-07-06 10:04:00,cust446@example.com,AU,social,p_book_012,📖 Book — Nonfic.,books,1,19.29,19.29,paypal,completed,7.8
ord_002301,2025-07-06 09:53:00,cust026@example.com,IN,organic,p_lapt_001,📱 Smartphone Pro,electronics,1,767.43,767.43,apple_pay,refunded,5.1
ord_002302,2025-07-06 22:33:00,cust398@example.com,FR,direct,p_book_011,📚 Book — Fiction,books,1,14.3,14.3,credit_card,completed,9.4
ord_002303,2025-07-06 10:26:00,,DE,email,p_appa_006,👟 Sneakers,apparel,1,84.84,84.84,google_pay,completed,17.8
ord_002304,2025-07-06 22:29:00,cust305@example.com,JP,social,p_book_012,📖 Book — Nonfic.,books,1,17.43,17.43,bank_transfer,completed,4.5
ord_002305,2025-07-06 11:16:00,cust324@example.com,FR,organic,p_home_010,💡 Smart Bulb,home,1,19.92,19.92,credit_card,completed,9.9
ord_002306,2025-07-06 19:41:00,cust467@example.com,FR,email,p_lapt_002,"💻 Laptop 14""",electronics,1,1146.35,1146.35,credit_card,completed,1.0
ord_002307,2025-07-06 23:44:00,cust165@example.com,DE,paid_search,p_lapt_003,🎧 Headphones,electronics,1,185.73,185.73,paypal,cancelled,6.4
ord_002308,2025-07-06 22:43:00,cust229@example.com,CA,paid_search,p_appa_005,👕 T-shirt,apparel,3,28.0,84.0,credit_card,completed,5.1
ord_002309,2025-07-06 11:11:00,cust781@example.com,US,paid_search,p_book_011,📚 Book — Fiction,books,1,14.35,14.35,credit_card,completed,19.1
ord_002310,2025-07-06 09:27:00,cust558@example.com,DE,paid_search,p_home_010,💡 Smart Bulb,home,1,17.06,17.06,google_pay,completed,6.2
ord_002311,2025-07-06 07:01:00,cust749@example.com,IN,email,p_book_011,📚 Book — Fiction,books,1,12.89,12.89,credit_card,refunded,5.7
ord_002312,2025-07-06 12:13:00,cust728@example.com,US,organic,p_lapt_002,"💻 Laptop 14""",electronics,1,1238.33,1238.33,google_pay,completed,3.8
ord_002313,2025-07-06 13:42:00,cust764@example.com,AU,social,p_home_008,🛏 Pillow,home,1,39.87,39.87,apple_pay,completed,9.1
ord_002314,2025-07-06 07:55:00,cust446@example.com,NL,organic,p_home_008,🛏 Pillow,home,1,39.63,39.63,google_pay,cancelled,10.2
